Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.4380387787574268,0.3967817022041777,0.29772520625202176,0.7241219881353924,0.7259792921075897,0.030045393734865356,0.04325645638195286,0.03610880680305935,0.013855271210102537,0.03496425727936446,-0.6163336830536705,-0.1310292795865932,0.5587004968026409,-0.151920701797879,0.7993218050866064,-0.09411188735134798,-0.09305779974706624,-0.09421005878630198,-0.051602927765635354,-0.1167468039260653,-0.025697404935747414,-0.1595395288379773,0.000555300584165836,-0.014931849914342243,0.04744570143311177,0.13458726368791424,0.13375333971297063,0.002682722953485295,0.7185158254044323,-0.013720526325306959,0.07672823415978929,0.10528884495250761,-0.012110761625715949,-0.03423674381700415,-0.03370457787017696,-0.02622612515591491,-1.7206311599017172,1.7206311599017137,-0.10367213343856359,-0.30808244668809154,-0.04943024637638081,-0.1561853319051132,0.022086836282118934,-0.43560025446581324,-0.6885829919958608,-0.04596654435481924,-0.03833274991358892,1.4104915020508952,-0.4071227486422202,-0.5817435913772109,-0.017023930527467878,-0.05603560908093931,-0.0382219699651991,1.746370791116958,1.0509543485511847,0.704135435042371,1.1299321946597145,-0.020936642585672866,-0.07281797463249451,-1.3613146858471574,0.8136404071359278,-0.03313959832403399,-0.0958865181640661,0.6326394779590413,0.3022175632447494,-0.3412451170313426,-0.09497948473345497,0.7088425894934463,-0.004409823679482046,-0.37295085802518396,-0.42391886089348196,-0.6411643234711404,0.018679822934961163,-0.8412641067756955,0.00346359145593601,-0.012110763090682332,0.6326394779590413,-0.3412451170313426,-0.24126789921893363,-0.29939388843221654,-0.3466917540427454,0.06320147219256379,-0.13571857856429773,-0.8604918571309755,-0.034272008223089546,0.44228359649088694,-0.04949071855019494,0.0697622482798992,0.7241898451378533,0.07716649910309321,-0.3521256334452769,-0.047869575456818816,-0.015101316850080053,0.0,2.5264010806169317
0,0.10383598976167886,0.342779094684459,0.25078685078437046,3.320386292564282,3.324966699474475,0.030853660326081143,0.026302605413717442,0.02724367532844014,-0.022239484312975507,0.02696036504283557,-0.6163336830534559,-0.7507126492254358,0.6769745494147629,-0.151920701797879,-0.829388169244788,-0.4866327913884329,-0.4845966740744114,-0.4856714735473587,-0.0828713280982484,0.07003977637068917,-0.025697404830729575,0.038634042214226304,-0.17197539242365992,-0.024718500814666602,0.010800480529686865,0.030287128596417846,0.02988255216411951,-0.002631429446047878,0.5321486073899384,-0.013720526325474195,0.0021967816417886835,0.34875332851840907,-0.012110762341605798,-0.034236743882150394,-0.03370457787017696,-0.02622612515090028,-1.3174666680731482,1.3174666680731377,0.40604407958744576,-0.30808244668809154,-0.04943024637638081,0.041661520344799516,-0.16286838197358536,-0.40432722136700855,-0.18457125916553366,-0.04596654435551199,-0.03833274990770276,-0.6617258262927624,-0.40712274864080333,-0.39265069325292623,-0.01702393057975951,-0.186667701323417,-0.038221969996842416,1.8248743544069475,1.9461145251419154,1.0922825788862163,3.352602442780317,-0.020936642680865963,-0.0728179746201287,-0.9477561263607701,0.9963344150674898,-0.040101412856192974,11.14105554182551,0.7270349532963613,0.375528271648267,-0.2895855225692476,-0.09497948473345497,0.2582909665671931,-0.02343293565694637,3.9549774072002557,-0.4239188608935355,-0.6411643234711701,0.006768358117154617,-0.8412641067756644,0.005804122899882487,-0.012110765214048963,0.7270349532963613,-0.2895855225692476,-0.24126789921893363,0.23367159292862077,0.2504807086653452,0.7113225619045445,0.07214476143016216,-0.7400238449191974,-0.034272008223089546,0.41401898304145707,-0.0494907185508183,-0.0027316145194376204,3.3203813457778595,0.08158672379644788,-0.30978234783901315,-0.047869575456818816,-0.015101316850080053,0.0,0.861258966018302
0,-0.2006420319435776,-0.21469397678826876,-0.34637333822074623,-0.37609821300373497,-0.37539487970280305,0.01614498477686211,0.017153761295861908,0.017555216308601247,-0.004809203451504746,0.014118712215233295,-0.6163336830537071,0.05372104179645554,-0.09047731736817591,-0.15192070179509856,2.5229364395090226,-1.1732288421799477,-1.1694749622868317,-1.1704142697853066,-0.4495643865442123,-0.02837465840932522,-0.02569740453381286,-0.4742857887444178,-0.3308852412466793,-0.004799787805776612,0.016880663634876825,0.04201860249069972,0.04156573389191762,-0.0011896102645549424,0.28020773859256715,-0.013720526325486655,0.136014616844475,0.5351698611380656,-0.012110763207412377,-0.034236744003016434,0.06445369509739522,-0.026226125102059114,0.7353639363557779,-0.7353639363557808,-0.13478320615904374,0.021829396992578794,-0.04943024637638081,-0.4724471890571705,-0.33386009368547037,-0.1165348717572289,0.9865148259402204,-0.04596654434908764,-0.038332749928739016,-0.6617258262927704,-0.4071227486421784,0.7067266214231382,-0.017023930531897186,-0.2623513738131267,-0.03822196997875304,-1.49446757911837,-0.7415618414945518,-0.7949132630428317,-0.3541581939144402,-0.020936642857599302,-0.07281797475602413,0.9088026585474481,-0.047521969691433685,-0.09831496558569279,-0.0958865181906625,0.4196768603855763,-0.5138900348311348,0.16301446471168765,-0.09497948473345497,-1.3479918686677055,-0.024055281881551028,0.313251234649266,1.206734952000124,0.38707616010387796,-0.011426335109439053,0.2920027126394821,0.0050226041845845915,-0.012110760352198668,0.4196768603855763,0.16301446471168765,-0.24126789921893363,0.18731179526211506,0.0013760631375917096,0.4789908529529558,0.15440315079648953,0.9454631631833375,-0.034272008223089546,-0.13904195941709782,-0.049490718550601456,-0.030783525612440965,-0.37627209163772635,0.015964271775333952,0.10264017912123415,-0.03237607893692431,0.056130958094657284,0.0,-0.4767492533021977
0,-0.3042770314158156,-0.20804750201662262,-0.31768878765718966,-0.3590735290402774,-0.35835233932663735,0.018010215371888808,0.017110758503302893,0.0178902914723599,-0.009442843332733016,0.01614459365270067,-0.6163336830537132,-0.16951892987472836,-0.2041228267057329,-0.15192070179244746,1.2643546395326364,-0.5623602969904431,-0.5601347205684333,-0.5611945760736078,-0.3614443492432315,-0.008290079882776618,-0.025697404672178976,-0.37811332043966883,-0.3558567889188592,-0.029389402380730352,-0.00035873982136036845,0.021286471867484773,0.020918946296581496,-0.0021021248288301884,0.2146340878096897,-0.013720526325558575,-0.02595416741540963,0.2885610023231751,-0.012110763149057291,-0.03423674399961251,0.20865889462630963,-0.02622612510035327,0.7757364584860285,-0.7757364584860328,-0.11135161141306575,0.18747206288719473,0.1923064857917952,-0.3774806999772178,-0.36105218537603584,-0.09602137094648334,-0.3921055020956739,-0.045966544355730755,-0.0383327499052477,-0.6617258262927903,-0.4071227486421463,-0.15958270254160056,-0.017023930343157065,-0.1600574603110519,-0.03822196994970158,-0.8425312075696666,0.1118912899801384,-0.07783221529848405,-0.8392818960480128,-0.02093664284528041,-0.07281797476118684,1.0055087078973726,-0.1842863376319062,0.05433006916682789,-0.09588651819141968,0.5095715569453295,-0.23127209392425743,0.1912883722169754,-0.09497948472772035,-0.05092266963387713,-0.02358901125987467,-0.43284267673729104,-0.42391886089355907,-0.6411643234712032,-0.008681193537799746,-0.585343191400375,0.0038452115154850347,-0.01211076376488332,0.5095715569453295,0.1912883722169754,-0.07388296942710253,-0.2906057424553185,-0.12429214291501188,0.08103009701748212,-0.18341248671284102,0.3908384424914517,-0.034272008223089546,-0.20751638768252642,-0.04949071854651368,-0.025701419174639265,-0.3592044994556343,-0.0018799306206713654,0.11706424459478898,0.046953583231595236,0.2077333704487387,0.0,-0.484385301256248
0,-1.1012221436364273,-0.8810030726468955,-1.062617873504914,-0.10370326958824298,-0.11080944036266206,0.01307179532033235,0.010703342411319601,0.013055635538548892,-0.010308944245045484,0.010465483393617187,-0.6163336830536725,2.266875933364227,-0.32229839967370594,-0.15192070179145906,-0.829388169244788,-1.2110925949809523,-1.2072439855338422,-1.2081758210484308,-0.6911838436597841,-0.29549955281215434,-0.025697404403052484,-0.7249170697810385,-0.6532452202876139,-0.024226551518076858,-0.0579623748655894,0.029549745471638317,0.029148204448952195,-0.0028078643184215935,0.45276997749487624,-0.013720526325880368,0.025911334715621483,-0.06450741849379506,-0.012110763013157777,-0.03423674398720795,-0.08081811093688343,-0.026226125078128618,1.2063766945421295,-1.2063766945421321,-0.11275533384704817,-0.0331788017560002,-0.04943024637638081,-0.7251049470414822,-0.6836826786777048,0.5222997882954916,1.1940490688703507,-0.04596654435377647,-0.038332749919135295,-0.6617258262927975,-0.4071227486418724,0.9397946121344637,-0.017023930402694704,-0.36879233786256,-0.038221969985005745,0.6019202947002743,0.7956447576102199,1.22231598495173,-0.7371178401368221,-0.020936642832102285,-0.07281797476003939,0.8353845608328447,-0.3411577104619876,-0.006907822943537486,-0.09588651818138412,-0.2590974937661246,0.5435777327409276,0.2620477759004972,-0.09497948473246612,-1.385743642879205,-0.029165340388531403,2.4970679868665577,-0.42391886089358577,1.833131941039507,-0.005700892489932275,-0.5315725735422302,0.0019428335944372142,-0.012110764060720973,-0.2590974937661246,0.2620477759004972,-0.1877329037320663,-1.6481849033634195,-0.4280729462111615,-0.3758287604910233,-1.361493658540164,-0.17112417802596425,-0.034272008223089546,-0.7666557583748886,-0.0494907185477714,-0.010565818009299939,-0.10379301910531555,-0.17741929358603697,0.3047274590604274,-0.05650283205318747,-0.07107435711201297,0.0,-0.554959360404229
0,-0.3203444731944632,-0.5337247658278156,-0.21251210225745518,0.9918351434609464,0.9939732395229796,0.009181457222210131,0.006919096665669106,0.013381137126195026,-0.00844682728346278,0.010930439789087002,-0.6163336830535642,-0.7507126492253157,0.1060880523352411,-0.15192070179591147,-0.829388169244788,-0.6746894303000723,-0.6721828228678797,-0.6732205114875248,-0.5121011872094083,0.062005944960080446,-0.025697404890405447,-0.6870309459034096,-0.5828708586660001,-0.014237102370484698,0.012632085085721305,0.0373964184403606,0.03696257688657635,-0.001497629275444826,-1.6490380923352486,-0.01372052632543703,0.0810033066526465,0.4439829789169107,-0.012110763017861416,-0.034236743983939166,-0.18077437772779745,-0.026226125127197235,-0.03563909043739227,0.03563909043738815,-0.08686500219876143,0.05808948305901369,-0.04943024637638081,-0.6884666410692805,-0.6050460891941429,-0.1334283430131473,-0.569991996035784,-0.04596654435675894,-0.03833274988470779,1.0902677247139743,-0.40712274864210724,-0.4190357488051526,-0.017023930545421624,-0.34356444703264716,-0.03822196998534319,-0.11539420474499841,-0.21402180305043478,-0.30045736642655707,-0.003518989195128999,-0.020936642828217465,-0.072817974745345,-0.24821472884242346,0.07096708226869008,-0.013671724534807052,-0.09588651818503353,-0.4947098941744816,-0.011778304701673906,-0.1424217394920493,-0.09497948471926469,-0.5407369295230335,-0.027710366376189,1.0419125839921328,-0.42391886089354613,-0.641164323471198,-0.0019402400689854256,-0.8412641067757923,0.0070050634204977084,-0.01211076407923285,-0.4947098941744816,-0.1424217394920493,0.04580836279372471,0.33920250136495617,0.08730678839149028,0.4804583731475591,0.1856043310072865,-0.15921673580469797,-0.034272008223089546,-0.42695516700115604,-0.049490718550625416,-0.00871063087656458,0.9919517958170493,-0.05258734545464832,-0.10963137671307535,-0.05818398990463273,-0.08394160235463811,0.0,-0.2744779176847598
0,1.2446243560452266,0.4283524573695498,1.1478309774994808,0.05845684516380568,0.059615963399113604,0.02977893222133766,0.028366739456783058,0.027751074862060913,-0.015462244673736825,0.029550836389104607,1.6169078683727436,0.9543788585388181,0.3445072707981088,-0.15192070179547731,-0.37311576496100485,-0.4058567854129398,-0.40402275781410596,-0.4051134975193441,0.21559976598569205,0.35323233359473255,-0.02569740465843012,0.26886510270137054,0.04595811453360054,-0.022589773406264318,0.009438265671649024,0.023806905711971322,0.023429004870925002,-0.0033493709735447855,-1.6856212869825382,-0.013720526325521414,-0.0045788049507950665,0.2503793028709692,-0.012110763056015222,-0.03423674399184085,-0.016425552482798107,-0.026226125127078094,-0.03059252517110613,0.030592525171102527,-0.12922857474013041,-0.06930153901168257,-0.04943024637638081,0.24449118220689622,0.04976887557070033,-0.1222665852190698,-0.1697473846705299,-0.045966544354870284,-0.03833274991321249,2.328055787112457,-0.4071227486422257,-0.20355779512864436,-0.01702393054247592,-0.09785170210034548,-0.0382219699662577,-0.3907553059137178,-0.783441411705322,-0.6270088795432224,-0.7124090535607119,-0.020936642842210293,-0.07281797475826046,-0.32058945286935525,0.2688864750296569,0.009514525812112828,-0.09588651818002011,-0.6529247800695419,-0.10373534720791822,-0.15350919620441206,-0.09497948471323482,0.2810115120396911,-0.003699751272048284,-0.34462781071435405,-0.42391886089358566,1.5308825769914862,-0.006468168866171466,-0.10957531946565037,0.004176529250407672,-0.012110760338637835,-0.6529247800695419,-0.15350919620441206,0.10545839793219418,-0.22297706936318687,-0.11443265519008863,0.9155239055311793,-0.12188394431864083,-0.04865937738681002,-0.034272008223089546,0.4966579730363179,-0.04949071854464231,-0.01331456213468356,0.058618414146389054,0.13831887967715945,-0.10860759762693391,-0.044135388279222226,0.004902849420010462,0.0,-0.27617806407902235
0,-0.23679377594551385,-0.10668876174884485,-0.28378886426388505,-0.5654978220972909,-0.5641410143689284,0.01699766162030264,0.018357839487591947,0.01852214749535365,-0.004462763086560861,0.017151999176272605,1.527331097983576,-0.5744300509059102,-0.3173744174667366,-0.15192070179177314,1.6242623120316897,-0.9283765740667851,-0.9252352786228315,-0.9262229049504381,-0.3102778759717212,-0.30353338422276305,-0.02569740464146345,-0.42765671320272175,-0.3036435528770071,-0.02766365471528378,0.0036141133107823577,0.04369125404204093,0.043231500036709364,-0.00029424451027147745,-1.6787187974264457,-0.013720526325539995,0.125851236955706,-0.08651804523682582,-0.012110763013851143,-0.034236743971121544,0.07076191071502118,-0.026226125125567205,0.027162610654115148,-0.02716261065413677,-0.0003340589707445147,-0.11757964602823369,0.05236416659040772,-0.4276019025471934,-0.3061780543968565,0.14692283473393766,0.5121508420999153,-0.045966544356416214,-0.03833274989394175,-0.6617258262921981,-0.40712274864145526,0.1306529085328809,-0.017023930113499598,-0.15832952258298527,-0.038221969983755995,0.1968604853384381,1.0657738154198495,0.34915443786318556,-0.7809784334400016,-0.020936642812118527,-0.07281797476014262,0.20581864506642178,-0.32940535932563286,-0.038604111933387725,-0.09588651819669196,0.3338762812211945,0.10078798975983738,-0.06492074976407769,-0.09497948472976506,-0.6565727187768545,-0.020239889417884505,-0.30242476110529165,-0.42391886089358544,-0.6411643234712143,-0.00567755493907217,-0.5479079511193882,0.0035685184104068085,-0.012110764915939942,0.3338762812211945,-0.06492074976407769,-0.14200784015325985,-0.5414238332564014,-0.22472956598685986,-0.3903607390967918,-0.3000030023750449,-0.1694076961966549,-0.034272008223089546,-0.0668224399656045,-0.04949071854865193,0.026509146131485545,-0.5656413676670786,0.02262889522618548,-0.09588973383696744,-0.02720792046124407,0.0743202144323873,0.0,-0.2963213115307858
0,0.1713192452319806,0.26219058807812345,0.17168702953332754,0.034622287614940135,0.008062278761182337,0.022628881607145462,0.023808443445061687,0.02343339203797503,-0.007234286006201453,0.02259863123762556,-0.616333683053701,1.2353533056422048,0.15237348508101103,-0.15192070179483994,0.09264710533188045,-0.667116679739877,-0.6646290182184832,-0.6656682012349057,-0.06581583700773523,0.19456416323513542,-0.025697404637075517,-0.10708181885354622,-0.1016010308020453,-0.022407909171621256,0.01773957019194995,0.31980790620932215,0.318211528497919,0.024524700585981763,0.5770147895045388,-0.013720526325265204,0.03575206762390405,0.7849230952019988,-0.01211076297961391,-0.034236743978090026,-0.0198082188284939,-0.02622612512614665,0.005294161166900608,-0.005294161166903182,-0.11203223404291576,-0.22086595179337065,-0.04943024637638081,-0.10254685196179006,-0.08864132087230495,-0.05429047468929879,0.21567335219972333,-0.045966544355140096,-0.038332749911180485,-0.6617258262928019,-0.4071227486421197,-0.010067387745656747,-0.01702393037979561,0.016883363043864175,-0.038221969961834565,0.37684164123480673,0.5217783170971151,0.4294559229372679,0.8205728876485385,-0.020936642819976398,-0.07281797473556237,0.0758199304208284,0.20640048867210017,-0.020062863634391095,-0.09588651818565733,0.10864916517607053,0.15901263932588566,-0.08775911976053534,-0.0949794847284167,-0.09304801596552566,-0.014825967189028628,0.026662371901495535,-0.42391886089357284,-0.6411643234712137,-0.003807792764012568,-0.841264106775793,0.008402074166229598,-0.012110763291092093,0.10864916517607053,-0.08775911976053534,-0.1027168371898519,1.3113302077251399,0.42648058947904505,0.8002657357181098,0.726740778724289,-0.24759401189317023,-0.034272008223089546,0.3137644635192273,-0.04949071854963927,0.0031404528189548538,0.03448162134331696,0.10183517634274648,-0.10076163711558825,-0.04508606979352038,1.1850380043999709e-05,0.0,-0.28881208083577037
0,0.09580226887236193,-0.1756459375047907,0.038695022374975865,-0.36588340262562635,-0.36516935547706947,0.017779282060132375,0.019078136263035235,0.01966140305203348,-0.004917466065587317,0.018491516410836864,-0.6163336830537127,-0.004013433635747191,-0.13705818904640557,-0.15192070179519093,0.26055535010831216,-0.42983716218691054,-0.42794313920388033,-0.4290291466526571,-0.27332431194227985,0.01380295649637767,-0.025697404699676678,-0.39851354098916375,-0.29683313078458884,-0.025392314345907736,0.0021304479714914165,0.008786369800759216,0.008470300425003296,-0.005822757035115675,0.4493187327168301,-0.013720526325458672,-0.037085488245949164,0.19422974485297748,-0.012110763165192079,-0.0342367439960709,0.06896391689168921,-0.026226125109938467,0.5335013257044683,-0.5335013257044712,-0.12784263344887487,0.13218916651686524,-0.04943024637638081,-0.39623951263498625,-0.297603971431384,-0.12055712681814101,-0.4069293765906775,-0.04596654435630683,-0.038332749896223595,-0.6617258262927411,-0.4071227486422275,-0.2387378691982768,-0.017023930571610446,-0.25371168517273773,-0.038221969979810096,-1.0403526707415247,-0.44964564933459455,-0.8306856161890206,-0.6508409721112841,-0.02093664284529644,-0.07281797475837741,0.26333892376120294,-0.15394498560875886,0.22224057712896125,-0.09588651819378913,-0.33531588602250384,-0.31924050152697436,0.0026587333216193895,-0.09497948471301539,0.0994199898999112,-0.01979025124058789,-0.5134413202922813,-0.42391886089357916,-0.6411643234712142,-0.009976724221701582,0.42132445179198236,0.004169968642726012,-0.012110761459853112,-0.33531588602250384,0.0026587333216193895,0.13021036426844448,-0.20688381639754885,-0.10395526228858382,0.11778018276786853,-0.11983363403350396,0.5103948642323795,-0.034272008223089546,-0.11655086472708603,-0.04949071854933607,-0.3395194125173254,-0.36577980043646396,0.018665554395139797,0.03611188175054166,-0.023194097282810616,0.08703886541512713,0.0,-0.43488542057352086
1,-0.6336595878779626,-1.0446725138989585,-0.852264502705429,-0.0058113367982667394,-0.004719626520932132,0.007671508645254496,0.00046867778120444935,0.0018354043417596558,-0.01775741209148074,-0.0021547616266393587,-0.6163336830536419,-0.7507126492255691,-0.36897775099608776,-0.1519207017939439,-0.829388169244788,-1.1517727155927184,-1.1480725157801992,-1.1490160574028763,-1.0465065747120632,-0.3718209512129545,-0.025697404725419214,-0.8822901997342638,-0.8711787272448743,-0.030994779473605783,-0.0791166415845069,-0.04783173956018198,-0.05581209222081724,-0.02036132030496372,0.42170877449246064,-0.013720526325858072,-0.08693444674824273,-0.2064535011632167,-0.012110763267697642,-0.03423674400994412,-0.12902872498052667,-0.02622612500831374,1.9566327307961315,-1.9566327307961358,-0.13752545350368253,1.1717823159002387,-0.04943024637638081,-0.8397095681225332,-0.8644733423501523,-0.04242482225952367,-0.5106964980557467,-0.04596654435455673,-0.03833274991524783,-0.6617258262927928,2.370009582989055,0.11746038075676649,-0.01702393044750382,-0.5049538308349095,-0.038221969852170426,-2.332601186746362,-1.0132219365553852,-1.2962297854822828,-0.8376928055708524,-0.020936642864075514,-0.07281797476122943,1.3445572240664698,-0.3892456013152068,-0.04940105035343021,-0.0958865181946345,-0.3428491304938091,-1.3244926595305766,0.7835007028338757,-0.0949794846856654,-0.966349330580467,-0.036194078541391915,0.4568422334436288,-0.42391886089359077,1.9042494384625708,-0.019995155989015804,-0.531912893908421,0.004148724075281088,-0.01211075850448557,-0.3428491304938091,0.7835007028338757,0.9695890596169856,-0.20549746689780798,-0.09752231664023242,-0.5521749463401019,-0.1581464951721491,2.2787386021532248,-0.034272008223089546,-1.009285377745275,-0.04949071852974908,-0.04831098212337996,-0.005974855310633361,-0.3732233700104199,0.8942371092137021,-0.06740902778014879,-0.1706201388034424,0.0,-0.6428073658215788
1,-0.12673179976181645,-0.40411850778050323,-0.021281765167018518,-0.3535405067521068,-0.3528135137043365,0.01783257436281914,0.014057560231233284,0.015468176717402218,-0.015159109354354359,0.013111306691661358,-0.6163336830537118,1.0390560891727154,-0.4819339028246318,-0.1519207017949323,-0.829388169244788,-0.8551733186515172,-0.8522151670119523,-0.8532172391750725,-0.4751476231799679,-0.6268950984999004,-0.025697404785972672,-0.41599944431729785,-0.45347283891014606,-0.02984733390681114,-0.002671769708715998,-0.006786161952321962,-0.006953076021423043,-0.00862263005678903,-1.9009789611325805,-0.013720526325608638,-0.0558796748657444,-0.3820893186434232,-0.012110763075935407,-0.03423674400849331,1.4223656743466735,-0.026226125046129232,1.6274845295397184,-1.6274845295397038,-0.12817356027180404,0.5281657882201825,-0.04943024637638081,-0.4135327930538673,-0.4678607617462284,0.13113548361973104,-0.569991996035784,-0.04596654435498696,-0.03833274991238637,1.0502397525468592,3.5930780371813418,-0.19036526735253262,-0.017023930537337063,-0.2405793584393759,-0.0382219699527053,-0.11536355945118515,0.31404019836468877,0.4275216345842071,-0.6397931616215149,-0.020936642838211224,-0.07281797475885536,0.7212131688963832,-0.4871421224053563,-0.0006263085699227965,-0.09588651818600467,-0.7810104899860533,0.28646142947055225,0.3797458661225756,-0.09497948470953152,-0.3248271248043335,-0.027984965728059787,-0.6099659956034168,-0.42391886089349645,-0.6411643234711686,-0.0004736261647074096,1.054320332906852,0.005646241529347969,-0.012110761737148272,-0.7810104899860533,0.3797458661225756,1.0088616363984295,0.04897722450556385,-0.04705754894828694,-0.9267418183139634,0.12422671804230101,0.020981315427527628,-0.034272008223089546,-0.32856025453397386,-0.04949071854513459,-0.027471944315484276,-0.35353870962074263,-0.03905136567919902,0.5749525328433206,-0.24194241488873297,0.5693933471388061,0.0,-0.6085105640272471
1,-2.275752137655128,-2.4462478813721575,-2.663737332234785,-0.5335765396657866,-0.5330383781824052,0.017681579505126988,-0.018710567702195043,-0.018594607069519962,-0.08080955851213308,-0.02571255233105344,1.5087979730754721,-0.7199979082956374,-0.2372119871367656,-0.1519207017935005,-0.829388169244788,-1.2527427230620551,-1.2487899111055514,-1.2497135274378648,-2.1238450952626433,0.009786040791103255,-0.02569740466749851,-0.39559922376780693,-1.595353609738268,-0.027763091275230467,0.0026862753994766867,-0.46640706202300575,-0.4647670156942544,-0.08353588752003932,-0.31340636323137616,-0.013720526326649433,-0.22026831148015327,0.5711055782695864,-0.012110763159457763,-0.03423674399979864,-0.05820605302254507,-0.0262261250174982,1.8882237349643152,-1.888223734964319,-0.12404635947717094,0.8855473940723971,0.013266312494125646,-0.39418776750054313,-1.6998339969884517,-0.09913861861872826,-0.3476338786106432,-0.0459665443555995,-0.03833274990676004,-0.6617258262927201,-0.40712274864210385,0.06469026965231649,-0.0170239303623364,-0.18252065077602797,-0.03822196996389798,-0.8967056543010372,1.6239283738898413,1.0362577266932553,-0.7603434269080859,-0.020936642841968507,-0.07281797476085508,2.5604893186152857,-0.2071364557598197,0.021857822714435027,-0.09588651819547428,1.0546902308268706,-0.19752190070949593,1.1629131365522494,-0.09497948473271352,-1.2447689811617806,-0.046874526571399934,1.3244931868789465,-0.4239188608935395,-0.6411643234711789,-0.009207754874281847,-0.2865419098848613,0.004464919162518319,-0.012110763960099701,1.0546902308268706,1.1629131365522494,-0.1862885725546084,-0.13781721799166072,-0.08490684790846921,0.20259752389319757,-0.0713037500480993,0.4656270240874253,-0.034272008223089546,-2.6361571493075706,-0.04949071854617456,-0.018383481714797267,-0.5336152726241108,-1.11366455418087,0.81669184607266,-0.05386942287491556,-0.05233389606160906,0.0,-0.6361421873861592
1,-1.0136545859428367,-0.5877273733475343,-0.9096336038325583,-0.516551855702329,-0.5202564729002973,0.014821559259438162,0.006811589684267257,0.010671815088041296,-0.022412704495494692,0.0036239821457759724,-0.6163336830537138,0.6926492365794991,-0.49099403008551595,-0.15192070179443348,-0.829388169244788,-0.11051951356512424,-0.109424376487445,-0.11057339766699666,-0.7395077350828811,-0.5807005678888633,-0.025697404823708882,-0.5325721331715412,-0.6441646574977334,-0.032710060132740276,-0.007757371845394049,-0.05234144143887243,-0.05240588050254873,-0.02233838023017347,0.33542765504130606,-0.013720526324924832,-0.05644430708182618,-0.4737253973287087,-0.012110762995804917,-0.03423674398775615,-0.223591010301346,-0.026226125125431824,0.03276990539444315,-0.03276990539444727,-0.11304575917821744,0.0023945402561845997,0.04101478950618825,-0.5322409044038039,-0.6486514254186759,-0.002403384403263735,-0.71823074098588,-0.04596654435630683,-0.03833274989613698,0.5391133387206203,-0.40712274864220827,-0.4322282765812644,-0.017023930432624786,-0.29829247855707897,-0.03822196993485659,0.3185197977836419,0.04863307750006947,0.4417779962864829,-0.6869989522827744,-0.020936642832949975,-0.07281797475874485,0.1690080090759011,-0.5365414643364286,-0.004245642315633236,-0.0958865181781767,0.2497447095808031,0.1430384630622443,-0.07034891628496155,-0.09497948472954094,-0.2385742391939204,-0.03331208946756383,-0.41492284029135335,-0.42391886089349695,-0.6411643234711789,0.0038051874967898257,0.6867743374207987,0.0002822322142718326,-0.012110763279130235,0.2497447095808031,-0.07034891628496155,-0.1323010476883831,-0.8165513243955758,-0.32012345351950416,-0.8565430093813649,-0.4538181667468414,-0.2124500742431266,-0.034272008223089546,-0.5110661638960861,-0.0494907185468202,0.012032016089324622,-0.5164713799426469,-0.07085697694031744,-0.0947421774406411,-0.0692149129802941,-0.19164782937982355,0.0,-0.2980543841497246
